"id","year","rosenberg","rosenberg_inp","dum_35_inp","dum_40_inp","dum_45_inp"
800903,2016,NA,34,1,1,1
800903,2017,34,34,1,1,1
800903,2018,NA,34,1,1,1
800903,2019,NA,34,1,1,1
800903,2020,43,43,0,0,1
800903,2021,33,33,1,1,1
800904,2022,58,58,0,0,0
800909,2008,47,47,0,0,0
800909,2009,55,55,0,0,0
800909,2010,NA,55,0,0,0
800909,2011,46,46,0,0,0
800909,2012,NA,46,0,0,0
800909,2013,NA,46,0,0,0
800909,2014,48,48,0,0,0
800909,2015,NA,48,0,0,0
800909,2016,NA,48,0,0,0
800909,2017,44,44,0,0,1
800909,2018,NA,44,0,0,1
800909,2019,50,50,0,0,0
800909,2020,34,34,1,1,1
800909,2021,32,32,1,1,1
800909,2022,35,35,1,1,1
800918,2008,56,56,0,0,0
800918,2009,46,46,0,0,0
800918,2010,NA,46,0,0,0
800918,2011,52,52,0,0,0
800918,2012,NA,52,0,0,0
800918,2013,58,58,0,0,0
800918,2014,63,63,0,0,0
800918,2015,NA,63,0,0,0
800918,2016,NA,63,0,0,0
800918,2017,49,49,0,0,0
800918,2018,NA,49,0,0,0
800918,2019,52,52,0,0,0
800918,2020,58,58,0,0,0
800918,2021,56,56,0,0,0
800918,2022,62,62,0,0,0
800930,2009,65,65,0,0,0
800930,2010,NA,65,0,0,0
800930,2011,38,38,0,1,1
800930,2012,NA,38,0,1,1
800930,2013,NA,38,0,1,1
800930,2014,40,40,0,1,1
800930,2015,NA,40,0,1,1
800930,2016,NA,40,0,1,1
800942,2012,68,68,0,0,0
800942,2013,67,67,0,0,0
800942,2014,64,64,0,0,0
800942,2015,NA,64,0,0,0
800942,2016,NA,64,0,0,0
800958,2008,60,60,0,0,0
800958,2009,68,68,0,0,0
800961,2012,50,50,0,0,0
800988,2014,37,37,0,1,1
800988,2015,NA,37,0,1,1
800988,2016,NA,37,0,1,1
800988,2017,40,40,0,1,1
800988,2018,NA,40,0,1,1
800988,2019,70,70,0,0,0
800988,2020,54,54,0,0,0
800988,2021,70,70,0,0,0
800988,2022,23,23,1,1,1
800994,2008,50,50,0,0,0
800994,2009,60,60,0,0,0
800994,2010,NA,60,0,0,0
800994,2011,58,58,0,0,0
800994,2012,NA,58,0,0,0
800994,2013,60,60,0,0,0
800994,2014,58,58,0,0,0
800994,2015,NA,58,0,0,0
800994,2016,NA,58,0,0,0
800994,2017,65,65,0,0,0
800994,2018,NA,65,0,0,0
800994,2019,56,56,0,0,0
800994,2020,61,61,0,0,0
800994,2021,64,64,0,0,0
800994,2022,59,59,0,0,0
800997,2010,54,54,0,0,0
800997,2011,NA,54,0,0,0
800997,2012,54,54,0,0,0
800997,2013,65,65,0,0,0
800997,2014,66,66,0,0,0
800997,2015,NA,66,0,0,0
800997,2016,NA,66,0,0,0
800997,2017,60,60,0,0,0
800997,2018,NA,60,0,0,0
800997,2019,64,64,0,0,0
801000,2021,46,46,0,0,0
801000,2022,48,48,0,0,0
801004,2008,67,67,0,0,0
801004,2009,62,62,0,0,0
801004,2010,NA,62,0,0,0
801004,2011,NA,62,0,0,0
801004,2012,NA,62,0,0,0
801004,2013,NA,62,0,0,0
801004,2014,62,62,0,0,0
801004,2015,NA,62,0,0,0
801004,2016,NA,62,0,0,0
801004,2017,62,62,0,0,0
801004,2018,NA,62,0,0,0
801004,2019,64,64,0,0,0
801004,2020,65,65,0,0,0
801004,2021,64,64,0,0,0
801004,2022,64,64,0,0,0
801011,2022,39,39,0,1,1
801012,2022,62,62,0,0,0
801019,2008,68,68,0,0,0
801022,2008,57,57,0,0,0
801022,2009,56,56,0,0,0
801022,2010,NA,56,0,0,0
801031,2008,61,61,0,0,0
801031,2009,63,63,0,0,0
801031,2010,NA,63,0,0,0
801031,2011,57,57,0,0,0
801031,2012,NA,57,0,0,0
801031,2013,56,56,0,0,0
801031,2014,61,61,0,0,0
801031,2015,NA,61,0,0,0
801031,2016,NA,61,0,0,0
801031,2017,57,57,0,0,0
801031,2018,NA,57,0,0,0
801031,2019,56,56,0,0,0
801031,2020,56,56,0,0,0
801031,2021,58,58,0,0,0
801031,2022,58,58,0,0,0
801037,2012,68,68,0,0,0
801037,2013,NA,68,0,0,0
801037,2014,57,57,0,0,0
801037,2015,NA,57,0,0,0
801037,2016,NA,57,0,0,0
801047,2022,57,57,0,0,0
801050,2022,70,70,0,0,0
801055,2008,67,67,0,0,0
801055,2009,61,61,0,0,0
801055,2010,NA,61,0,0,0
801055,2011,67,67,0,0,0
801055,2012,NA,67,0,0,0
801055,2013,61,61,0,0,0
801055,2014,63,63,0,0,0
801055,2015,NA,63,0,0,0
801055,2016,NA,63,0,0,0
801055,2017,69,69,0,0,0
801055,2018,NA,69,0,0,0
801055,2019,69,69,0,0,0
801055,2020,66,66,0,0,0
801055,2021,68,68,0,0,0
801055,2022,68,68,0,0,0
801065,2008,65,65,0,0,0
801065,2009,60,60,0,0,0
801068,2008,60,60,0,0,0
801068,2009,54,54,0,0,0
801068,2010,NA,54,0,0,0
801068,2011,58,58,0,0,0
801068,2012,NA,58,0,0,0
801068,2013,53,53,0,0,0
801068,2014,47,47,0,0,0
801068,2015,NA,47,0,0,0
801068,2016,NA,47,0,0,0
801068,2017,53,53,0,0,0
801068,2018,NA,53,0,0,0
801068,2019,59,59,0,0,0
801068,2020,50,50,0,0,0
801068,2021,54,54,0,0,0
801068,2022,61,61,0,0,0
801083,2008,45,45,0,0,1
801083,2009,48,48,0,0,0
801083,2010,NA,48,0,0,0
801083,2011,44,44,0,0,1
801083,2012,NA,44,0,0,1
801083,2013,47,47,0,0,0
801083,2014,50,50,0,0,0
801083,2015,NA,50,0,0,0
801083,2016,NA,50,0,0,0
801089,2019,67,67,0,0,0
801101,2008,63,63,0,0,0
801119,2008,66,66,0,0,0
801119,2009,NA,66,0,0,0
801119,2010,NA,66,0,0,0
801132,2012,33,33,1,1,1
801132,2013,38,38,0,1,1
801132,2014,43,43,0,0,1
801132,2015,NA,43,0,0,1
801132,2016,NA,43,0,0,1
801132,2017,36,36,0,1,1
801132,2018,NA,36,0,1,1
801132,2019,44,44,0,0,1
801132,2020,32,32,1,1,1
801132,2021,32,32,1,1,1
801132,2022,43,43,0,0,1
801141,2008,62,62,0,0,0
801141,2009,61,61,0,0,0
801141,2010,NA,61,0,0,0
801141,2011,67,67,0,0,0
801141,2012,NA,67,0,0,0
801141,2013,58,58,0,0,0
801141,2014,60,60,0,0,0
801141,2015,NA,60,0,0,0
801141,2016,NA,60,0,0,0
801141,2017,NA,60,0,0,0
801141,2018,57,57,0,0,0
801141,2019,56,56,0,0,0
801141,2020,50,50,0,0,0
801141,2021,49,49,0,0,0
801144,2008,70,70,0,0,0
801144,2009,70,70,0,0,0
801144,2010,NA,70,0,0,0
801144,2011,70,70,0,0,0
801144,2012,NA,70,0,0,0
801144,2013,70,70,0,0,0
801144,2014,70,70,0,0,0
801144,2015,NA,70,0,0,0
801144,2016,NA,70,0,0,0
801144,2017,70,70,0,0,0
801144,2018,NA,70,0,0,0
801144,2019,70,70,0,0,0
801144,2020,70,70,0,0,0
801144,2021,70,70,0,0,0
801144,2022,70,70,0,0,0
801153,2017,54,54,0,0,0
801153,2018,NA,54,0,0,0
801156,2008,58,58,0,0,0
801156,2009,63,63,0,0,0
801156,2010,NA,63,0,0,0
801156,2011,60,60,0,0,0
801156,2012,NA,60,0,0,0
801156,2013,57,57,0,0,0
801156,2014,59,59,0,0,0
801156,2015,NA,59,0,0,0
801156,2016,NA,59,0,0,0
801156,2017,53,53,0,0,0
801156,2018,NA,53,0,0,0
801156,2019,49,49,0,0,0
801162,2011,50,50,0,0,0
801162,2012,NA,50,0,0,0
801162,2013,45,45,0,0,1
801162,2014,50,50,0,0,0
801162,2015,NA,50,0,0,0
801162,2016,NA,50,0,0,0
801162,2017,55,55,0,0,0
801162,2018,NA,55,0,0,0
801165,2010,56,56,0,0,0
801165,2011,65,65,0,0,0
801165,2012,NA,65,0,0,0
801165,2013,61,61,0,0,0
801165,2014,56,56,0,0,0
801165,2015,NA,56,0,0,0
801165,2016,NA,56,0,0,0
801165,2017,59,59,0,0,0
801165,2018,NA,59,0,0,0
801165,2019,53,53,0,0,0
801165,2020,52,52,0,0,0
801165,2021,63,63,0,0,0
801165,2022,61,61,0,0,0
801174,2008,58,58,0,0,0
801174,2009,56,56,0,0,0
801174,2010,NA,56,0,0,0
801174,2011,61,61,0,0,0
801174,2012,NA,61,0,0,0
801174,2013,57,57,0,0,0
801174,2014,52,52,0,0,0
801174,2015,NA,52,0,0,0
801174,2016,NA,52,0,0,0
801174,2017,62,62,0,0,0
801174,2018,NA,62,0,0,0
801174,2019,59,59,0,0,0
801174,2020,62,62,0,0,0
801174,2021,56,56,0,0,0
801174,2022,55,55,0,0,0
801177,2008,62,62,0,0,0
801177,2009,NA,62,0,0,0
801177,2010,NA,62,0,0,0
801190,2012,57,57,0,0,0
801196,2017,47,47,0,0,0
801205,2014,57,57,0,0,0
801205,2015,NA,57,0,0,0
801205,2016,NA,57,0,0,0
801205,2017,51,51,0,0,0
801205,2018,NA,51,0,0,0
801205,2019,57,57,0,0,0
801205,2020,61,61,0,0,0
801205,2021,57,57,0,0,0
801205,2022,57,57,0,0,0
801211,2014,64,64,0,0,0
801211,2015,NA,64,0,0,0
801211,2016,NA,64,0,0,0
801211,2017,NA,64,0,0,0
801211,2018,65,65,0,0,0
801214,2017,49,49,0,0,0
801214,2018,NA,49,0,0,0
801214,2019,66,66,0,0,0
801214,2020,61,61,0,0,0
801214,2021,63,63,0,0,0
801214,2022,63,63,0,0,0
801216,2022,59,59,0,0,0
801217,2014,57,57,0,0,0
801217,2015,NA,57,0,0,0
801217,2016,NA,57,0,0,0
801219,2020,47,47,0,0,0
801223,2008,41,41,0,0,1
801229,2012,70,70,0,0,0
801229,2013,NA,70,0,0,0
801229,2014,63,63,0,0,0
801229,2015,NA,63,0,0,0
801229,2016,NA,63,0,0,0
801229,2017,NA,63,0,0,0
801229,2018,NA,63,0,0,0
801229,2019,67,67,0,0,0
801229,2020,NA,67,0,0,0
801229,2021,NA,67,0,0,0
801245,2015,NA,NA,NA,NA,NA
801245,2016,NA,NA,NA,NA,NA
801245,2017,67,67,0,0,0
801245,2018,NA,67,0,0,0
801245,2019,70,70,0,0,0
801245,2020,65,65,0,0,0
801257,2009,21,21,1,1,1
801257,2010,NA,21,1,1,1
801257,2011,57,57,0,0,0
801257,2012,NA,57,0,0,0
801257,2013,NA,57,0,0,0
801257,2014,14,14,1,1,1
801257,2015,NA,14,1,1,1
801257,2016,NA,14,1,1,1
801257,2017,NA,14,1,1,1
801257,2018,NA,14,1,1,1
801257,2019,NA,14,1,1,1
801257,2020,39,39,0,1,1
801257,2021,NA,39,0,1,1
801257,2022,47,47,0,0,0
801260,2008,57,57,0,0,0
801260,2009,NA,57,0,0,0
801260,2010,NA,57,0,0,0
801266,2008,35,35,1,1,1
801266,2009,38,38,0,1,1
801266,2010,NA,38,0,1,1
801266,2011,NA,38,0,1,1
801266,2012,46,46,0,0,0
801266,2013,40,40,0,1,1
801268,2022,69,69,0,0,0
801269,2008,62,62,0,0,0
801269,2009,41,41,0,0,1
801269,2010,NA,41,0,0,1
801269,2011,58,58,0,0,0
801269,2012,NA,58,0,0,0
801269,2013,NA,58,0,0,0
801269,2014,40,40,0,1,1
801269,2015,NA,40,0,1,1
801269,2016,NA,40,0,1,1
801272,2014,62,62,0,0,0
801272,2015,NA,62,0,0,0
801272,2016,NA,62,0,0,0
801272,2017,59,59,0,0,0
801272,2018,NA,59,0,0,0
801272,2019,50,50,0,0,0
801278,2020,66,66,0,0,0
801278,2021,54,54,0,0,0
801278,2022,51,51,0,0,0
801287,2008,61,61,0,0,0
801287,2009,65,65,0,0,0
801287,2010,NA,65,0,0,0
801287,2011,62,62,0,0,0
801287,2012,NA,62,0,0,0
801287,2013,68,68,0,0,0
801287,2014,66,66,0,0,0
801287,2015,NA,66,0,0,0
801287,2016,NA,66,0,0,0
801287,2017,63,63,0,0,0
801287,2018,NA,63,0,0,0
801287,2019,67,67,0,0,0
801287,2020,59,59,0,0,0
801287,2021,57,57,0,0,0
801287,2022,65,65,0,0,0
801296,2008,40,40,0,1,1
801300,2008,68,68,0,0,0
801300,2009,70,70,0,0,0
801300,2010,NA,70,0,0,0
801300,2011,67,67,0,0,0
801300,2012,NA,67,0,0,0
801300,2013,NA,67,0,0,0
801300,2014,70,70,0,0,0
801300,2015,NA,70,0,0,0
801300,2016,NA,70,0,0,0
801300,2017,64,64,0,0,0
801300,2018,NA,64,0,0,0
801300,2019,65,65,0,0,0
801300,2020,60,60,0,0,0
801300,2021,70,70,0,0,0
801300,2022,65,65,0,0,0
801303,2008,46,46,0,0,0
801303,2009,48,48,0,0,0
801306,2008,65,65,0,0,0
801306,2009,59,59,0,0,0
801306,2010,NA,59,0,0,0
801306,2011,62,62,0,0,0
801306,2012,NA,62,0,0,0
801327,2010,48,48,0,0,0
801327,2011,56,56,0,0,0
801327,2012,NA,56,0,0,0
801327,2013,54,54,0,0,0
801330,2012,45,45,0,0,1
801330,2013,66,66,0,0,0
801330,2014,55,55,0,0,0
801330,2015,NA,55,0,0,0
801330,2016,NA,55,0,0,0
801330,2017,59,59,0,0,0
801330,2018,NA,59,0,0,0
801330,2019,59,59,0,0,0
801330,2020,57,57,0,0,0
801330,2021,53,53,0,0,0
801330,2022,67,67,0,0,0
801333,2008,45,45,0,0,1
801336,2008,50,50,0,0,0
801336,2009,49,49,0,0,0
801348,2008,57,57,0,0,0
801361,2014,63,63,0,0,0
801361,2015,NA,63,0,0,0
801361,2016,NA,63,0,0,0
801361,2017,63,63,0,0,0
801361,2018,NA,63,0,0,0
801361,2019,66,66,0,0,0
801361,2020,67,67,0,0,0
801361,2021,64,64,0,0,0
801361,2022,65,65,0,0,0
801370,2008,43,43,0,0,1
801370,2009,43,43,0,0,1
801370,2010,NA,43,0,0,1
801370,2011,55,55,0,0,0
801370,2012,NA,55,0,0,0
801370,2013,41,41,0,0,1
801370,2014,42,42,0,0,1
801370,2015,NA,42,0,0,1
801370,2016,NA,42,0,0,1
801370,2017,45,45,0,0,1
801370,2018,NA,45,0,0,1
801370,2019,36,36,0,1,1
801372,2020,33,33,1,1,1
801372,2021,35,35,1,1,1
801372,2022,33,33,1,1,1
801373,2008,37,37,0,1,1
801373,2009,43,43,0,0,1
801373,2010,NA,43,0,0,1
801373,2011,47,47,0,0,0
801373,2012,NA,47,0,0,0
801373,2013,31,31,1,1,1
801373,2014,32,32,1,1,1
801373,2015,NA,32,1,1,1
801373,2016,NA,32,1,1,1
801373,2017,32,32,1,1,1
801373,2018,NA,32,1,1,1
801373,2019,39,39,0,1,1
801373,2020,35,35,1,1,1
801386,2022,37,37,0,1,1
801388,2015,50,50,0,0,0
801388,2016,NA,50,0,0,0
801388,2017,62,62,0,0,0
801388,2018,NA,62,0,0,0
801391,2008,50,50,0,0,0
801391,2009,NA,50,0,0,0
801391,2010,NA,50,0,0,0
801391,2011,57,57,0,0,0
801391,2012,NA,57,0,0,0
801391,2013,49,49,0,0,0
801394,2012,59,59,0,0,0
801394,2013,53,53,0,0,0
801394,2014,60,60,0,0,0
801406,2012,56,56,0,0,0
801406,2013,57,57,0,0,0
801406,2014,NA,57,0,0,0
801406,2015,62,62,0,0,0
801406,2016,NA,62,0,0,0
801412,2008,61,61,0,0,0
801412,2009,54,54,0,0,0
801412,2010,NA,54,0,0,0
801412,2011,66,66,0,0,0
801412,2012,NA,66,0,0,0
801412,2013,66,66,0,0,0
801412,2014,69,69,0,0,0
801412,2015,NA,69,0,0,0
801412,2016,NA,69,0,0,0
801412,2017,64,64,0,0,0
801412,2018,NA,64,0,0,0
801412,2019,66,66,0,0,0
801412,2020,66,66,0,0,0
801412,2021,68,68,0,0,0
801412,2022,66,66,0,0,0
801428,2008,37,37,0,1,1
801428,2009,39,39,0,1,1
801428,2010,NA,39,0,1,1
801437,2014,52,52,0,0,0
801437,2015,NA,52,0,0,0
801437,2016,NA,52,0,0,0
801437,2017,54,54,0,0,0
801449,2012,60,60,0,0,0
801449,2013,61,61,0,0,0
801449,2014,61,61,0,0,0
801449,2015,NA,61,0,0,0
801449,2016,NA,61,0,0,0
801452,2010,48,48,0,0,0
801452,2011,51,51,0,0,0
801452,2012,NA,51,0,0,0
801452,2013,58,58,0,0,0
801452,2014,64,64,0,0,0
801452,2015,NA,64,0,0,0
801452,2016,NA,64,0,0,0
801452,2017,60,60,0,0,0
801452,2018,NA,60,0,0,0
801452,2019,56,56,0,0,0
801452,2020,57,57,0,0,0
801452,2021,64,64,0,0,0
801453,2022,62,62,0,0,0
801458,2010,NA,NA,NA,NA,NA
801467,2012,70,70,0,0,0
801467,2013,64,64,0,0,0
801467,2014,59,59,0,0,0
801467,2015,NA,59,0,0,0
801467,2016,NA,59,0,0,0
801467,2017,68,68,0,0,0
801467,2018,NA,68,0,0,0
801467,2019,70,70,0,0,0
801467,2020,NA,70,0,0,0
801467,2021,64,64,0,0,0
801467,2022,68,68,0,0,0
801470,2008,62,62,0,0,0
801470,2009,70,70,0,0,0
801470,2010,NA,70,0,0,0
801470,2011,NA,70,0,0,0
801470,2012,NA,70,0,0,0
801470,2013,NA,70,0,0,0
801470,2014,58,58,0,0,0
801470,2015,NA,58,0,0,0
801470,2016,NA,58,0,0,0
801470,2017,NA,58,0,0,0
801470,2018,67,67,0,0,0
801480,2010,57,57,0,0,0
801480,2011,58,58,0,0,0
801480,2012,NA,58,0,0,0
801480,2013,57,57,0,0,0
801480,2014,51,51,0,0,0
801480,2015,NA,51,0,0,0
801480,2016,NA,51,0,0,0
801480,2017,47,47,0,0,0
801480,2018,NA,47,0,0,0
801480,2019,NA,47,0,0,0
801480,2020,47,47,0,0,0
801480,2021,52,52,0,0,0
801483,2008,51,51,0,0,0
801486,2010,47,47,0,0,0
801486,2011,54,54,0,0,0
801486,2012,NA,54,0,0,0
801486,2013,57,57,0,0,0
801486,2014,56,56,0,0,0
801486,2015,NA,56,0,0,0
801486,2016,NA,56,0,0,0
801486,2017,NA,56,0,0,0
801486,2018,NA,56,0,0,0
801486,2019,NA,56,0,0,0
801486,2020,61,61,0,0,0
801486,2021,67,67,0,0,0
801492,2014,68,68,0,0,0
801498,2008,69,69,0,0,0
801498,2009,55,55,0,0,0
801498,2010,NA,55,0,0,0
801498,2011,61,61,0,0,0
801498,2012,NA,61,0,0,0
801498,2013,61,61,0,0,0
801498,2014,60,60,0,0,0
801498,2015,NA,60,0,0,0
801498,2016,NA,60,0,0,0
801498,2017,61,61,0,0,0
801498,2018,NA,61,0,0,0
801498,2019,61,61,0,0,0
801498,2020,56,56,0,0,0
801498,2021,60,60,0,0,0
801498,2022,55,55,0,0,0
801504,2017,59,59,0,0,0
801504,2018,NA,59,0,0,0
801516,2009,60,60,0,0,0
801516,2010,NA,60,0,0,0
801535,2015,54,54,0,0,0
801535,2016,NA,54,0,0,0
801535,2017,64,64,0,0,0
801535,2018,NA,64,0,0,0
801535,2019,59,59,0,0,0
801535,2020,63,63,0,0,0
801542,2021,40,40,0,1,1
801544,2017,62,62,0,0,0
801544,2018,NA,62,0,0,0
801544,2019,66,66,0,0,0
801547,2022,41,41,0,0,1
801550,2010,67,67,0,0,0
801550,2011,60,60,0,0,0
801550,2012,NA,60,0,0,0
801550,2013,56,56,0,0,0
801550,2014,69,69,0,0,0
801550,2015,NA,69,0,0,0
801550,2016,NA,69,0,0,0
801550,2017,40,40,0,1,1
801550,2018,NA,40,0,1,1
801550,2019,55,55,0,0,0
801550,2020,54,54,0,0,0
801550,2021,48,48,0,0,0
801550,2022,54,54,0,0,0
801556,2008,49,49,0,0,0
801556,2009,53,53,0,0,0
801556,2010,NA,53,0,0,0
801556,2011,44,44,0,0,1
801556,2012,NA,44,0,0,1
801556,2013,51,51,0,0,0
801556,2014,38,38,0,1,1
801556,2015,NA,38,0,1,1
801556,2016,NA,38,0,1,1
801556,2017,50,50,0,0,0
801556,2018,NA,50,0,0,0
801556,2019,45,45,0,0,1
801556,2020,48,48,0,0,0
801556,2021,47,47,0,0,0
801556,2022,50,50,0,0,0
801559,2015,50,50,0,0,0
801559,2016,NA,50,0,0,0
801559,2017,47,47,0,0,0
801559,2018,NA,47,0,0,0
801559,2019,45,45,0,0,1
801559,2020,37,37,0,1,1
801559,2021,40,40,0,1,1
801559,2022,42,42,0,0,1
801562,2009,65,65,0,0,0
801562,2010,NA,65,0,0,0
801562,2011,65,65,0,0,0
801565,2014,57,57,0,0,0
801568,2014,66,66,0,0,0
801568,2015,NA,66,0,0,0
801568,2016,NA,66,0,0,0
801568,2017,65,65,0,0,0
801568,2018,NA,65,0,0,0
801568,2019,NA,65,0,0,0
801568,2020,70,70,0,0,0
801568,2021,NA,70,0,0,0
801568,2022,68,68,0,0,0
801570,2020,45,45,0,0,1
801574,2008,67,67,0,0,0
801574,2009,69,69,0,0,0
801574,2010,NA,69,0,0,0
801574,2011,70,70,0,0,0
801574,2012,NA,70,0,0,0
801574,2013,67,67,0,0,0
801574,2014,70,70,0,0,0
801574,2015,NA,70,0,0,0
801574,2016,NA,70,0,0,0
801574,2017,70,70,0,0,0
801574,2018,NA,70,0,0,0
801574,2019,69,69,0,0,0
801574,2020,67,67,0,0,0
801574,2021,70,70,0,0,0
801574,2022,56,56,0,0,0
801577,2008,70,70,0,0,0
801577,2009,63,63,0,0,0
801577,2010,NA,63,0,0,0
801577,2011,66,66,0,0,0
801577,2012,NA,66,0,0,0
801577,2013,68,68,0,0,0
801577,2014,69,69,0,0,0
801577,2015,NA,69,0,0,0
801577,2016,NA,69,0,0,0
801577,2017,68,68,0,0,0
801577,2018,NA,68,0,0,0
801577,2019,65,65,0,0,0
801577,2020,68,68,0,0,0
801577,2021,67,67,0,0,0
801577,2022,63,63,0,0,0
801586,2012,59,59,0,0,0
801586,2013,54,54,0,0,0
801586,2014,54,54,0,0,0
801589,2008,53,53,0,0,0
801589,2009,66,66,0,0,0
801589,2010,NA,66,0,0,0
801589,2011,63,63,0,0,0
801589,2012,NA,63,0,0,0
801589,2013,59,59,0,0,0
801589,2014,63,63,0,0,0
801589,2015,NA,63,0,0,0
801589,2016,NA,63,0,0,0
801589,2017,61,61,0,0,0
801589,2018,NA,61,0,0,0
801589,2019,60,60,0,0,0
801589,2020,62,62,0,0,0
801589,2021,62,62,0,0,0
801589,2022,61,61,0,0,0
801593,2008,54,54,0,0,0
801593,2009,57,57,0,0,0
801593,2010,NA,57,0,0,0
801593,2011,65,65,0,0,0
801599,2008,30,30,1,1,1
801599,2009,36,36,0,1,1
801599,2010,NA,36,0,1,1
801599,2011,51,51,0,0,0
801599,2012,NA,51,0,0,0
801599,2013,56,56,0,0,0
801599,2014,54,54,0,0,0
801599,2015,NA,54,0,0,0
801599,2016,NA,54,0,0,0
801599,2017,49,49,0,0,0
801599,2018,NA,49,0,0,0
801599,2019,52,52,0,0,0
801599,2020,57,57,0,0,0
801599,2021,52,52,0,0,0
801599,2022,49,49,0,0,0
801602,2017,49,49,0,0,0
801602,2018,NA,49,0,0,0
801602,2019,39,39,0,1,1
801602,2020,43,43,0,0,1
801602,2021,52,52,0,0,0
801602,2022,45,45,0,0,1
801603,2022,49,49,0,0,0
801605,2008,53,53,0,0,0
801605,2009,53,53,0,0,0
801605,2010,NA,53,0,0,0
801614,2008,70,70,0,0,0
801615,2020,62,62,0,0,0
801615,2021,62,62,0,0,0
801621,2022,65,65,0,0,0
801626,2017,67,67,0,0,0
801626,2018,NA,67,0,0,0
801626,2019,65,65,0,0,0
801626,2020,67,67,0,0,0
801626,2021,62,62,0,0,0
801626,2022,65,65,0,0,0
801635,2008,59,59,0,0,0
801635,2009,62,62,0,0,0
801635,2010,NA,62,0,0,0
801635,2011,64,64,0,0,0
801635,2012,NA,64,0,0,0
801635,2013,64,64,0,0,0
801635,2014,63,63,0,0,0
801635,2015,NA,63,0,0,0
801635,2016,NA,63,0,0,0
801635,2017,61,61,0,0,0
801635,2018,NA,61,0,0,0
801635,2019,67,67,0,0,0
801635,2020,69,69,0,0,0
801635,2021,63,63,0,0,0
801635,2022,60,60,0,0,0
801654,2018,34,34,1,1,1
801654,2019,40,40,0,1,1
801657,2008,66,66,0,0,0
801657,2009,62,62,0,0,0
801657,2010,NA,62,0,0,0
801657,2011,64,64,0,0,0
801657,2012,NA,64,0,0,0
801657,2013,64,64,0,0,0
801657,2014,70,70,0,0,0
801657,2015,NA,70,0,0,0
801657,2016,NA,70,0,0,0
801657,2017,70,70,0,0,0
801657,2018,NA,70,0,0,0
801657,2019,65,65,0,0,0
801657,2020,63,63,0,0,0
801657,2021,65,65,0,0,0
801663,2008,63,63,0,0,0
801663,2009,68,68,0,0,0
801663,2010,NA,68,0,0,0
801663,2011,67,67,0,0,0
801663,2012,NA,67,0,0,0
801663,2013,61,61,0,0,0
801663,2014,66,66,0,0,0
801663,2015,NA,66,0,0,0
801663,2016,NA,66,0,0,0
801663,2017,63,63,0,0,0
801663,2018,NA,63,0,0,0
801666,2008,66,66,0,0,0
801666,2009,70,70,0,0,0
801666,2010,NA,70,0,0,0
801666,2011,68,68,0,0,0
801666,2012,NA,68,0,0,0
801666,2013,NA,68,0,0,0
801666,2014,67,67,0,0,0
801683,2021,52,52,0,0,0
801685,2019,51,51,0,0,0
801693,2008,67,67,0,0,0
801693,2009,58,58,0,0,0
801715,2017,55,55,0,0,0
801715,2018,NA,55,0,0,0
801726,2018,28,28,1,1,1
801727,2008,61,61,0,0,0
801736,2008,53,53,0,0,0
801736,2009,50,50,0,0,0
801736,2010,NA,50,0,0,0
801736,2011,47,47,0,0,0
801736,2012,NA,47,0,0,0
801739,2018,61,61,0,0,0
801742,2013,NA,NA,NA,NA,NA
801742,2014,67,67,0,0,0
801742,2015,NA,67,0,0,0
801742,2016,NA,67,0,0,0
801745,2017,70,70,0,0,0
801748,2008,68,68,0,0,0
801748,2009,62,62,0,0,0
801748,2010,NA,62,0,0,0
801748,2011,59,59,0,0,0
801748,2012,NA,59,0,0,0
801748,2013,64,64,0,0,0
801748,2014,NA,64,0,0,0
801748,2015,63,63,0,0,0
801748,2016,NA,63,0,0,0
801748,2017,67,67,0,0,0
801748,2018,NA,67,0,0,0
801748,2019,59,59,0,0,0
801748,2020,57,57,0,0,0
801748,2021,67,67,0,0,0
801748,2022,64,64,0,0,0
801754,2010,57,57,0,0,0
801754,2011,62,62,0,0,0
801754,2012,NA,62,0,0,0
801754,2013,64,64,0,0,0
801754,2014,59,59,0,0,0
801754,2015,NA,59,0,0,0
801754,2016,NA,59,0,0,0
801754,2017,57,57,0,0,0
801754,2018,NA,57,0,0,0
801758,2022,60,60,0,0,0
801763,2014,58,58,0,0,0
801763,2015,NA,58,0,0,0
801763,2016,NA,58,0,0,0
801763,2017,55,55,0,0,0
801763,2018,NA,55,0,0,0
801763,2019,NA,55,0,0,0
801763,2020,60,60,0,0,0
801763,2021,55,55,0,0,0
801766,2010,65,65,0,0,0
801776,2008,59,59,0,0,0
801776,2009,60,60,0,0,0
801776,2010,NA,60,0,0,0
801776,2011,56,56,0,0,0
801776,2012,NA,56,0,0,0
801776,2013,NA,56,0,0,0
801776,2014,57,57,0,0,0
801776,2015,NA,57,0,0,0
801776,2016,NA,57,0,0,0
801776,2017,NA,57,0,0,0
801776,2018,65,65,0,0,0
801776,2019,67,67,0,0,0
801776,2020,56,56,0,0,0
801776,2021,57,57,0,0,0
801777,2022,61,61,0,0,0
801782,2017,57,57,0,0,0
801782,2018,NA,57,0,0,0
801782,2019,41,41,0,0,1
801782,2020,46,46,0,0,0
801782,2021,31,31,1,1,1
801782,2022,37,37,0,1,1
801788,2008,60,60,0,0,0
801788,2009,46,46,0,0,0
